text,date,source,label
"Badan Gizi Nasional mengumumkan pelaksanaan program makan bergizi gratis (MBG) akan mulai berjalan pada Senin, 6 Januari 2025. Kepala Badan Gizi Nasional Dadan Hindayana mengatakan pihaknya bakal menerjunkan tim ke tiap-tiap sekolah untuk melancarkan distribusi pangan ke para siswa. ""Hari pertama tidak ada agenda seremonial khusus, namun presiden kemungkinan sidak,"" ujar Dadan lewat pesan singkat WhatsApp pada Kamis (2/1). Baca selengkapnya: Reporter: Muhamad Fajar Riyandanu Editor: Ameidyo Daud Nasution MakanBergiziGratis Prabowo BadanGiziNasional DadanHindayana Katadatacoid",2025-01-02 00:00:00+00:00,x,netral
"Program Makan Bergizi Gratis (MBG) adalah inisiatif yang dirancang untuk memenuhi kebutuhan gizi kelompok masyarakat, khususnya anak-anak dan keluarga kurang mampu. Dijadwalkan mulai implementasi serentak pada tanggal 6 Januari 2025.",2025-01-02 00:00:00+00:00,x,netral
"MBG, StartNews Setelah tiga hari dilakukan pencarian, M. Ridho (24), warga Desa Batu Mundom, Kecamatan MBG, Kabupaten Madina, akhirnya ditemukan sudah meninggal dunia di dekat Pulau Putri, Kota Sibolga, Rabu (1/1/2025) pukul 16.00 WIB.",2025-01-02 00:00:00+00:00,x,netral
"Pendaftaran sebagai mitra MBG tidak dipungut biaya apapun. Pastikan mendaftar melalui situs resmi untuk menghindari penipuan yang mengatasnamakan program ini Pelaku usaha berkesempatan memperluas jaringan, meningkatkan pendapatan, dan berkontribusi pada peningkatan gizi nasional",2025-01-02 00:00:00+00:00,x,netral
Menunggu postingan menu makan bergizi harga 10K,2025-01-02 00:00:00+00:00,x,netral
"Badan Gizi Nasional (BGN) tengah mempersiapkan program Makan Bergizi Gratis (MBG) yang akan diluncurkan pada 6 Januari 2025. Program prioritas pemerintahan Prabowo Subianto-Gibran Rakabuming Raka ini akan digelar di seluruh provinsi di Indonesia, dengan fokus awal pada anak sekolah, balita, ibu hamil, dan ibu menyusui. Kepala BGN Dadan Hindayana menjelaskan bahwa uji coba program ini telah dilakukan di beberapa daerah, dengan menu makanan yang disesuaikan kebutuhan gizi masing-masing kelompok. Selalu update berita terkini di & YouTube BeritaSatu! MakanBergiziGratis Januari2025 Serentak BeritaSatu",2025-01-02 00:00:00+00:00,x,netral
Kalau memang PPN 12% itu adil menurut mbok ya MBG jgn 10 rb/porsi dong. Harga2 konsumsi kelas menengah kebawah jgn dinaikin dong. Kecuali PPN 12% itu adil cuman omon-omon. Bener gak ??,2025-01-02 00:00:00+00:00,x,negatif
Nah MBG jgn 10 rb/porsi dong,2025-01-02 00:00:00+00:00,x,negatif
"Aksi penipuan berupa orderan fiktif program makan bergizi gratis (MBG) marak di Kabupaten Bojonegoro, Jawa Timur. Dalam surat fiktif yang beredar, pelaku memalsukan tanda tangan Dandim 0813 Bojonegoro Letkol Czi Arief Rochman Hakim, kop TNI Angkatan Darat, dan Badan Gizi Nasional (BGN). Nilai orderannya mencapai belasan hingga puluhan juta. ""Untuk itu, apabila masyarakat Bojonegoro mendapatkan order yang seperti itu kiranya jangan langsung ditanggapi, tetapi konfirmasi dulu kebenarannya. Baik itu melalui instansi yang mengeluarkan surat tersebut, karena kebetulan ini yang banyak Kodim diserang,"" kata Arief Rochman Hakim, Kamis (2/1/2025). Ikuti berita terkini di & Youtube BeritaSatu! MakanBergiziGratis OrderanFiktif Bojonegoro BeritaSatu",2025-01-02 00:00:00+00:00,x,netral
"Praktik dugaan penipuan dengan mengatasnamakan program makan bergizi gratis (MBG) pemerintah di Jatim bermunculan. Kali ini terjadi di Bojonegoro. Sejumlah pengusaha katering asal kabupaten itu melapor ke Kodim 0813/Bojonegoro. Penyebabnya, mereka mensinyalir ada upaya penipuan dengan mencatut nama pejabat TNI melalui selebaran dan surat. Hal itu diungkapkan oleh Komandan Kodim (Dandim) 0813 Bojonegoro, Letkol Czi Arief Rochman Hakim, yang menyatakan terdapat laporan dari pelaku usaha katering terkait adanya selebaran dari orang-orang yang tidak bertanggung jawab. ""Ada sekitar lima (pengusaha katering) yang menanyakan ke Kodim,"" terangnya. Selengkapnya baca Jawa Pos edisi Kamis, 2 Februari 2025 jawapos bacakoran koranjawapos jawaposcom jawapostv beritajawapos beritakoranjawapos bacaberita beritaterkini beritaviral viral jatim jawatimur jatimviral bojonegoro",2025-01-02 00:00:00+00:00,x,netral
"Janji Politi Presiden Prabowo ; ada bnyk namun belun satu pun terwujud , semua msh dlm wacana , mari kita pantau satu dulu ; makan bergizi unt siwa , sekitar 40 jt siswa (1)",2025-01-02 00:00:00+00:00,x,negatif
Tanya'in suuuu Anak²e dan cucu² lainnya serta anak/cucu menteri² juga makan siang BERGIZI gratis 10rb'an disekolah mereka? Atau barangkali anak/cucumu juga nguntal?? Koe ki lanangan penjilat.! Menjijikan.!,2025-01-08 03:34:36+00:00,kaggle,negatif
bisa ga menu makan siang gratis utk anak sekolah seperti ini??? Hanya 10 rb pasti kenyanggg murid senang ortu senang,2025-01-08 03:39:30+00:00,kaggle,netral
Anakmu atau kluarga Gibran dan lainya juga makan yg beginian jatah makan gratis ???,2025-01-08 03:48:26+00:00,kaggle,negatif
Menunggu hasil foto dan laporan terkait Program unggulan Prabowo Gibran Makan Bergizi Gratis Kalau ada ketemu mohon dibantu yak,2025-01-08 03:59:00+00:00,kaggle,netral
berkat e tonggoku sing mari meninggal ae luwih enak timbang makan siang e gibran padahal podo2 gratis,2025-01-08 04:05:32+00:00,kaggle,negatif
sama sama 10rb tapi lebih jauh enak ini ketimbang makan siang gratis dari prabowo gibran,2025-01-08 04:18:59+00:00,kaggle,negatif
Program andalan pemerintahan Prabowo-Gibran yaitu Makan Bergizi Gratis atau makan siang gratis dimulai pekan ini secara bertahap. Pemerintah mengklaim program berjalan baik. Namun ada sejumlah catatan. Laporanya kami bagikan di WrapUp,2025-01-08 04:24:59+00:00,kaggle,netral
Gibran harusnya memberi contoh dong karena sampean yg mengusulkan makan gratis,2025-01-08 04:27:23+00:00,kaggle,negatif
liat nih ndut drpd makan gratis mending dibuat anggaran lain,2025-01-08 04:30:56+00:00,kaggle,negatif
Banyak banget efek dominonya gara2 ga bisa kasih solusi atas akar masalahnya khususnya di 10 tahun terakhir era Bapaknya . Kalau ternyata cuman bisa ngasih 'makanan sisa' gitu sih orangtua masih bisa ngasih makanan yg lebih enak ketika makan gratis ini belum jalan,2025-01-08 04:56:52+00:00,kaggle,negatif
Makan siang gratis menolak Gibran,2025-01-08 05:01:05+00:00,kaggle,negatif
Setuju banget. Di sekolah tempat tanteku ngajar banyak banget yg kurang mampu buat makan aja susah. Ga perlulah kasih makan siang gratis ke sekolah2 yg emang rata2 mampu,2025-01-08 05:06:09+00:00,kaggle,positif
Jir lebih enak dari makan siang gratis program nya gibran,2025-01-08 05:23:10+00:00,kaggle,negatif
masih mendingan katsu langganan dipor sm ft undip dibanding makan siang gratis dr pemerintah,2025-01-08 05:28:04+00:00,kaggle,negatif
Gibran Tolak Menu Makan Bergizi Gratis,2025-01-08 05:58:08+00:00,kaggle,negatif
Karna bukan makan gratis berarti makannya gak perlu nunggu datang Monggo langsung di makan.,2025-01-08 06:02:41+00:00,kaggle,netral
Makan Gratis tdk efektif krn anak2 bukan mau makan gratis tp jajangratis klo menunya gk selera gk dimakan artinya mubazir,2025-01-08 06:14:24+00:00,kaggle,negatif
MAKAN BERGIZI GRATIS UNTUK ANAK SEKOLAH INDONESIA prabowo gibran jokowi makangratis fyp shortstories,2025-01-08 06:23:20+00:00,kaggle,positif
Makan siang di rumah lebih enaklah gerutu bocil Gibran dalam hatinya ↔ Kita semua tahu bahwa bocil SD biasanya picky soal makanan kan? Terkecuali menu tersebut Anda berikan kepada anak yang belum makan selama 2 hari maka PASTI DIMAKAN. Program Makan Bergizi Gratis,2025-01-08 07:25:04+00:00,kaggle,negatif
hy ak mau makan siang gratis kaya gini apa bleeeh?,2025-01-08 07:38:06+00:00,kaggle,netral
Gibran pun menolak makan siang gratis.,2025-01-08 07:39:04+00:00,kaggle,negatif
Kpd yth: Kenapa Makan Bergizi Gratis tidak diuji coba ke sbg wakil rakyat ?,2025-01-08 07:42:45+00:00,kaggle,negatif
Kurang tepat apanya? Banyak masyarakat hepi hepi aja anaknya dpt gratis makan siang.,2025-01-08 07:45:16+00:00,kaggle,positif
Kabar Terkini yang Tak Boleh Anda Lewatkan Hanya di INDONESIA KITA Malam Ini! 1⃣ Makan Bergizi Gratis Prabowo-Gibran Dimulai Hari Ini! Program yang dinanti-nanti akhirnya resmi berjalan! Bagaimana dampaknya bagi masyarakat? Benarkah ini langkah awal menuju perubahan besar? 2⃣,2025-01-08 08:09:01+00:00,kaggle,positif
Di Postingan Gibran Warganet Sebut Makan Bergizi Tak Gratis Karena Bayar PPN 12 Persen,2025-01-08 08:18:47+00:00,kaggle,negatif
Bukanny bersyukur dpt makan gratis. Mash bnyak anak bangsa yg kesusahan makan/ga bsa makan. Lagian menu 10rb mau minta bergizi dn enak mana ada Benul ga pak mas wali,2025-01-08 08:25:32+00:00,kaggle,negatif
Lah itu emangnya program bagi2 susu Gibran? Bedain mana yg: a) program makan gratis pemerintah => cari susu murah. b) giveaway susu Gibran => dapat susu greenfield dari langit .,2025-01-08 09:00:18+00:00,kaggle,negatif
demi apapun aku muiris dengan orang2 yg pilih prabowo-gibran. kok isok percuoyo pol anak2mu dikasih makan gratis itu BAKAL UWENAK. jelas2 gk mungkin dan gausah mimpi bakal diberi makanan enak dengan pemerintah. astaghfirullah kudu ngamok rasane,2025-01-08 10:27:53+00:00,kaggle,negatif
Hiburan pulang kerja : Menonton mirisnya aneka menu makan siang gratis program Prabowo Gibran wakakaka mana mesti ada cerita lucu dari anak di sekolahnya,2025-01-08 10:57:29+00:00,kaggle,negatif
Ooo gara2 ini ya makan gratis anak sekolah ditunda?? Pejabat kok cm bisa nambah2in kesusahan rakyat aja sih,2025-01-09 08:21:50+00:00,kaggle,negatif
Siswa SD : Saya kecewa sama rasanya sampaikan ini pada pak prabowo. Berani sekali anak ini kritik makanan program makan gratis prabowo gibran.,2025-01-09 08:41:09+00:00,kaggle,negatif
Program Makan Bergizi Gratis Prabowo-Gibran baru saja dilaksanakan. Tapi apakah Sobat Valid tahu ada negara lain yang juga melakukan program Makan Bergizi Gratis? Ini dia deretannya.,2025-01-09 09:30:00+00:00,kaggle,netral
bisa2nya ada orang kritik program makanan gratis tapi yg disalahin anak2nya karna gamau makankatanya susah tau ngatur nutrisi nyenyenye emang itu bernutrisi gblk? aneh bgt pendukung gibran freak,2025-01-09 10:27:31+00:00,kaggle,negatif
Di kira kita gak mampu ngasih makan anak ok aku dukung program makan gratis tapi untuk daerah2 tertentu dan penerima tertentu klo di pukul rata sayang anggaran sayang yg sekolah elit pasti muridnya gak mau di kasih makan dg menu seperti itu,2025-01-09 13:16:08+00:00,kaggle,netral
Yg penting makan siang gratis tul gak ?,2025-01-09 13:56:52+00:00,kaggle,netral
Dari pada makan gratis,2025-01-09 14:38:03+00:00,kaggle,netral
Haha aji mumpung si sekolah makan siang gratis tp ortunya jadi bayar 2x lipat lewat pungutan sekolah dan pajak Lapor pak ada yg lucu nih,2025-01-09 16:48:15+00:00,kaggle,negatif
koCAKKK makan tuh makan siang gratis uda tau program jelek tp masi didukung. 4 kata lucu gUe dUkunG pRaBowo gıBRan CAK KOCAK,2025-01-09 21:48:58+00:00,kaggle,negatif
susunya dihilangin diambil gibran buat blusukan kekeke masih setengah hati beri makan gratis rakyat biar pintar. itu masih mending bos man ada yg dikasih sayur sama tahu dan pisang. gak ada ikan telur sedangkan prabowo sering katakan makan telur ikan susu. gimana bisa lanjut,2025-01-09 22:22:15+00:00,kaggle,negatif
MAKAN gratis SUSU mana Realisasi apa? PRESinden & WAhpres Hasil CULAS Rakyat diperas BUKAN UANG pemerintah Pajak rakyat 12%,2025-01-09 22:48:22+00:00,kaggle,negatif
Program Makan Bergizi Gratis di Merauke Papua Selatan Ditunda Tunggu Wapres Gibran?,2025-01-10 00:12:32+00:00,kaggle,netral
Makan Siang Gratis Tua Banyak Sorotan Lia Amalia Semprot Prabowo-Gibran: Makanya Kalau Kampanye Gak Usah Janji yang Muluk-muluk,2025-01-10 00:46:51+00:00,kaggle,negatif
Indonesia Arena Viral Presiden Dukung Asta Cita Prabowo-Gibran Polres Palopo Inisiasi Pemberian Makan Gizi Gratis,2025-01-10 03:12:02+00:00,kaggle,positif
sebetulnya bg pendukung pemerintah gak perlu marah kalau ada yg post foto2 nyata menu makan gratis. Terima itu sbg masukan informasi lalu perbaiki agar tujuannya terwujud yaitu kecukupan gizi bg anak2 kita shg mereka tumbuh sehat dan cerdas spt pak Prabowo dan Gibran.,2025-01-10 03:37:35+00:00,kaggle,positif
Siswa SD di Palembang Keluhkan Menu Makan Bergizi Gratis Hanya Tempe-Tahu Saya tidak suka tahu tempe dan sayur buncis. Saya sukanya ayam ikan dan sayur kangkung kata Gibran siswa kelas 3 SDN 25 Palembang.,2025-01-10 03:43:48+00:00,kaggle,negatif
Dah tanya ? Anak²e do nguntal makan siang 'bergizi' gratis 10rb'an ra? Jingan tenan.! Anak'e wong liyo kon mangan untal'an 10rb'an sing gawe program nyekek sing atusan ewu bahkan mungkin juta'an Koe ki cen asu penjilat.!!,2025-01-10 04:57:48+00:00,kaggle,negatif
Pelaksanaan program makan bergizi gratis di Indonesia untuk pertama kalinya pun tak lepas dari sorotan dan banyak jadi perdebatan juga di masyarakat ProgramMakanGratis Prabowo Gibran,2025-01-10 05:01:31+00:00,kaggle,netral
Ada pak. Gibran gak suka tahu tempe program Makan Siang gratis. Harus dg 3 jari sunnah pak. Kalau di Mie Godog Sewon ya tinggal pake sendok Bernafas di bejana maksute ditiup didamu ffuhhhh gitu pak. Yg sy dnger memang gal boleh. Makanya di jatim kopi digelar di lèpèk.,2025-01-10 06:09:58+00:00,kaggle,negatif
Program Makan Bergizi Gratis sangat bermanfaat bagi anak-anak yang berasal dari keluarga miskin. Untuk Anak Kita,2025-01-10 06:30:00+00:00,kaggle,positif
Makan Bergizi Gratis dapat menciptakan generasi bangsa yang lebih kuat dan siap berkompetisi di dunia global. Untuk Anak Kita,2025-01-10 06:30:00+00:00,kaggle,positif
Insyaallah ditalangin dahulu dari uang pribadi Presiden seperti pada program Makan Bergizi Gratis.,2025-01-10 07:06:11+00:00,kaggle,positif
Setelah siswa SD SMP SMA & pesantren. Kali ini Program Makan Bergizi Gratis mulai menyasar ke penerima manfaat balita ibu hamil & ibu menyusui.Program ini tentu bertujuan untuk memenuhu kebutuhan gizi agar para ibu bisa melahirkan & menyiapkan generasi emas pada 2045 mendatang,2025-01-10 07:18:26+00:00,kaggle,positif
Suryadi Ketua Fraksi Golkar DPRD Kota Malang Sebut Program Makan Gizi Gratis Langkah Strategis Tingkatkan Kualitas Kesehatan MALANG | Suryadi dukung penuh MBG Presiden Prabowo Subianto dan Wakil Presiden Gibran Rakabuming Raka. JatimSatuNews MBG,2025-01-10 07:28:51+00:00,kaggle,positif
Makan Bergizi Gratis bisa didapatkan di berbagai acara sosial yang sering diadakan di komunitas. Untuk Anak Kita,2025-01-10 07:47:44+00:00,kaggle,positif
Terimakasih Prabowo Gibran Dengan adanya Program Makan Bergizi Gratis adalah bukti nyata komitmen pemerintah untuk memastikan generasi masa depan Indonesia sehat dan kuat. MakanBergiziGratis Untuk Anak Kita,2025-01-10 08:00:57+00:00,kaggle,positif
daripada lu bikin makan siang gratis kasih mereka tunjangan dari anggaran itu. Mau cari suara? para guru kalo sejahtera bisa jadi endorst cuma2. Bayangin dari Indonesia merdeka cuman lu berdua yang bikin sejahtera. Ahh tapi kan tol,2025-01-10 08:47:02+00:00,kaggle,negatif
paling tai tuh kmren ada vt yg jelasin anak-anak rela ngelewatin akses jalan yg susah buat ngambil makan siang gratis kek daripada makan siang gratis tuh dana alokasikan kek bangsat bikin akses jalannya jadi lebih mudah anjinggg??? tolol,2025-01-10 10:05:07+00:00,kaggle,negatif
Sptnya Menteri2 Kabinet ini tercemari Gaya Era Jokowi dech yg tidak punya Target n Strategi yg Jelas. Atau kebanyakan org jadi ga punya kerjaan. Ada Wamenkumham ngawasi Program Makan Gratis Ada Mekomdigi ngawasi BPOM harusnya kan Judol Pinjol n Krimol kan?,2025-01-10 10:21:39+00:00,kaggle,negatif
Ayo media harus bantu pemerintah turut awasi program makan bergizi gratis. Kita dukung program nya. Kita awasi bersama realisasi nya. Jangan sampai program ini malah di jadikan bisnis sekelompok orang.,2025-01-10 11:11:48+00:00,kaggle,positif
Gomen amanai bayangin makan siang gratis dengan isinya begitu di kelas sambil liatin Gibran di dinding kelas,2025-01-10 11:26:27+00:00,kaggle,negatif
Taunya makan gratis wkwkw,2025-01-10 11:44:13+00:00,kaggle,negatif
Bivitri Susanti: Tantangan Kepemimpinan Prabowo dalam kasus fufufafa Gibran dan Jokowi ________ Dagunya Mega RI 36 Neraka Lolly Jumat Pororo Blok M Makan Bergizi Gratis,2025-01-10 12:27:56+00:00,kaggle,netral
lah gibran ngapain beli makan siang di mba dea ia padahal kan punya program makan siang gratis,2025-01-10 12:36:15+00:00,kaggle,negatif
Gendeng urusan pribadi di bawa2 ke urusan negara duitnya mending buat nambahin makan siang gratis bergizi,2025-01-10 12:54:17+00:00,kaggle,negatif
Dah tanya ? Anak²e do nguntal makan siang 'bergizi' gratis 10rb'an ra? Anak'e wong liyo kon mangan untal'an 10rb'an sing gawe program nyekek sing atusan ewu bahkan mungkin juta'an ! Koe ki cen asu penjilat.!!,2025-01-10 15:12:19+00:00,kaggle,negatif
Apakah ini modelnya makan gratis bergizi ala Gibran ? Dana 10000. Nggak nendang di perut. Masih bergizi beli di warteg. Rakyat butuh lapangan pekerjaan bukan di gratiskan fasilitas negara yg buat ekonomi smakin terpuruk.,2025-01-10 16:18:03+00:00,kaggle,negatif
Suruh prabowo gibran dan kelg jokowi smua makan menu harian anak sekolah gratis ini,2025-01-10 16:39:17+00:00,kaggle,negatif
BPOM Temukan sayur basi dalam Program Makan Bergizi Gratis Prabowo-Gibran,2025-01-10 17:44:49+00:00,kaggle,negatif
Bertabur berlian Satu butir bisa buat Makan Gratis satu sekolah berapa bulan ?. Jogedin aja ah,2025-01-10 22:50:52+00:00,kaggle,negatif
Semoga ga kejadian penyebaran Hepatitis di program Makan siang gratis Prabowo/susu gibran.,2025-01-10 22:55:17+00:00,kaggle,negatif
Mantap Pemerintahan Prabowo Gibran akan mulai Program Makan Bergizi Gratis untuk ibu menyusui dan hamil pada tanggal 9 Januari 2025 yang akan didistribusikan melalui posyandu. Los Angeles Lolly RI 36 Dagunya Blok M Angin Tompi California,2025-01-11 00:21:37+00:00,kaggle,positif
Gibran dan tim horenya menteri2 pekok itu dgn gembira macam tidak ada kerjaan lain memberikan makan gratis buat anak2 kaya disekolah bagus2 di Jakarta Disudut lain dinegeri ini anak diperlakukan spt ini karena belum bayar uang sekolah Gibran dan Tim hore itu memang bajingan,2025-01-11 00:35:11+00:00,kaggle,negatif
Jawaban penyembah gibran be like ; udahlah sukurin aja masih untung dpt makan gratis.,2025-01-11 00:46:26+00:00,kaggle,negatif
butuh sekolah gratis bukan makan siang gratis !!! Lapor mas wapres masih ada gk program nya ???,2025-01-11 04:38:14+00:00,kaggle,negatif
Satu tujuan utama program makan siang gratis untuk pencegahan stuntingnya kagak nyampe kalo menunya seperti yg dishare diatas dua nilai gizi perposrinya tidak merata setiap sekolah tiga rawan dikorupsi sampe menghasilkan menu yg tidak merata. Yg begini hrs di diemin?,2025-01-11 05:29:02+00:00,kaggle,negatif
Mi tek tek depan stasiun tangerang 14 rebu isinya BANYAK BANGET sampe capek ngunyah. Fuck program makan siang gratis lo gibran,2025-01-12 17:30:48+00:00,kaggle,negatif
BPJS yg UU-nya dibuat sedemikian susah & banyak masalah di lapangan pengeluaran tahunannya hanya setara 1/3 budget MBG ! Masyarakat lbh butuh perbaikan layanan BPJS ketimbang Makan Bergizi(?) Gratis yg selama ini udah bisa ditangani ortu siswa masing2 !,2025-01-12 21:08:38+00:00,kaggle,negatif
